sentence,sentiment
खान सर #जिंदाबाद थे जिंदाबाद है और जिंदाबाद रहेंगे 👍👍💖💖  खान सर जैसा गुरु मिलना सैभाग्य की बात है पूरे देश के लिए #support_khan_sir,positive
"एक शिक्षक का किरदार इतना महान होता है, की वह अपने शिष्य की सफलता को देख कर खुद को सफल समझ लेता है। Teacher ki ek hi pehchan hota hai wo hai *GuRu* Khan sir is our hero ♥️♥️♥️",positive
लड़की मिश्रा और बाप दुबे,negative
जय बिहार ❤️,positive
Swarn samaj ka aawaj koi nahi uthana chahta....ye neta jante Hai ki inki badhali pr na koi vote cash hoga na log ikattha hokr tasalli de payenge.,negative
"आप दोनों अच्छा काम कर रहे हैं ,,,commic panch से हमारी कमजोरी दिखा रहे हैं।Love From Purnea बिहार।👏👏👏👏👍👍👍👍",positive
बहुत ही सुन्दर प्रस्तुति। लोगो का भ्रांति दूर करने के लिए आपका बहुत बहुत आभार।,positive
कितने लोगों को Song पसंद है मैं रानी कुमारी मैं बिहार से हूं  मेरा YouTube channel subscribe   🆔https://www.youtube.com/channel/UC2yn8DnOCdir2m-n7es7OPQ,positive
Jai Hind😍,positive
गजब भाई साहब 😂👌👍,positive
Yugal ko dekh k bhut hasi aata hai 😂😂😂,negative
Bahut sundar geet bahan ❤️❤️,positive
Bahut aaacha yugal bhayai,positive
Modi ji ki mimicry vishwajeet bhaiya🥰🥰🥰🙈🙈 Wowwh🥰😍,positive
Waah viaa,positive
Awaz sb uthaye,positive
Kiya khub gaya swar super he,positive
Agr aaplogo ki aawaj sarkar tk pahuch v jaye to Kuch nhi hone Wala....sarkar naukari dene Wala nhi 🙂,negative
Bahut hi acccha kaam  Magadh university VC haye haye,mix
Jay magadhi boys,positive
First comment Bhai. ❤️❤️,positive
हर्ट टचिंग कॉन्टेक्ट... भाई.. दोनों को,positive
VP ji address bhejiye hum aapko letter bhejyge,positive
Bhai hum aapke fan hai,positive
बहुत ही सुंदर लगा सुन कर  जय मिथिला जय मैथिली,positive
4:25 Momo Chatni 😝😝😝😝😝😝😝😝👌👌👌🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭😁😁😀👌😀👌😀👌,positive
"वो अमित सिंह है या खान है  मगर वो पढ़ा लिखा इंसान है, सच सुनकर किसी को मिर्ची नही लगना चाहिए 😉",positive
कहाँ गया आज धर्म के ठेकेदार सब। आज धर्म पर ज्ञान नही पेलना है दुर्गा पूजा जैसे पवित्र पर्व में मानवता शर्म सर हो गया है  जनरल डायर बन गई मुंगेर पुलिस।😢 #spot_dead,negative
मंगल पांडे स्वास्थ मंत्री के क्षमता पर संदेह ना करें।,positive
Or gaane aise banakar upload kijiye 🙏🥰,neutral
Doctor sahab ko bejo vaccination k liye  aiims,positive
Dislike karne wale अंधभक्त🤣,positive
chandan kumar surya,neutral
"Bada Dikkat me Ye Video Aaplogon ke Liye Mumbai Or Nalanda Se Banaya gaya hai.Dekhiye Maza kijiye or Sarkaar Badhiya lage to Apne 2,4 Mitra Sakhi ko Dikhaaiye .Share Ware Kijiye😍😍😁😘😘.Baaki Pyaar Zindabad.",positive
मगही भाषा में यह वीडियो एक अलग तरह की क्रांति लाने वाली है  बहुत ही उम्दा प्रदर्शन के साथ इस वीडियो में आप सभी ने अपना प्रस्तुति दिया है। बहुत ही सराहनीय 🙏🙏 मैं उत्सुक हु अगले एपिसोड के लिए उम्मीद करता हुं जल्द से जल्द हमारे बीच अगले एपिसोड को लेकर आएंगे🙏,positive
"जय हो बिहार के लाल ,, गर्व है भाई आप दोंनो पर,,, महाकाल का आशीर्वाद सदैव बना रहे🙏 युवाओं की आवाज़ बन गए हो भाई आप दोनों, संघर्ष जारी रखें, योगदान खाली नहीं जायेगा बंधू।",positive
Yuva ko aaina Dikhane k liye behtarin video h,positive
राजनीति में केवल गुंजाइश है। जय भारत ।।,mix
Miss you mahi bhai🙏🙏🙏🙏🙏 please comeback bhai,positive
माँ माँ 🙏🙏🙏🙏,neutral
Mast Nach,positive
आप दोनो भाई बड़ा ही रोमांटिक हैं 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,positive
अच्छा वक्त उसी का होता है जो किसी को बुरा नहीं सोचते है🙏 🙏🙏Good morning🙏🙏,positive
हमे गर्व होता है की हमारे बिहार में खान सर जैसे टीचर है जय बिहार जय भारत,positive
"कौन कौन ईस गाना को 2023 में सुन रहा है लाईक करो,👂👂👂👂🙏",positive
Password daalie engineer saheb,positive
जय गुरुदेव ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💗💗💗💕💕💕💕💗❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️💝💞💞💞💞💓💞💓💓💓💞💞💞💞💞💞💞💞💞💞💞💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💞💞💞💞💞💞💞💞💞💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🛌🛌🛌🛌🛌🛌🛌🛌🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷🤷,positive
